Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
BVH,58400.0,"56,400-58,700",56720000000000.0,58300.0,"47,000-66,500",2428.19,1797100.0,41870000000000.0,898.50(1.54%),834126.0,22.4,1.28,-1.18%,742322764.0,01/06/2022
