Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
POW,17200.0,"16,750-17,400",24570000000000.0,17300.0,"9,980-20,800",759.2,18666600.0,39230000000000.0,200.00(1.16%),25213462.0,22.13,1.28,21.55%,2341871600.0,01/06/2022
