Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
MWG,159500.0,"157,200-161,900",122960000000000.0,157500.0,"88,154-162,800",5639.46,2339800.0,117270000000000.0,500.00(0.21%),1473300.0,26.6,1.0,80.1%,732024465.0,01/06/2022
