Open,High,Low,Close,Volume,Currency,O-C,H-L,SMA7,SMA14,SMA21
12125.0,12157.4,12076.3,12092.5,998098,VND,32.5,81.10000000000036,12143.485714285716,12053.164285714285,11958.214285714286
12092.5,12092.5,11962.9,11979.1,2529391,VND,113.39999999999964,129.60000000000036,12085.6,12068.221428571429,11954.357142857143
11979.1,12092.5,11946.6,11962.9,2435775,VND,16.200000000000728,145.89999999999964,12080.971428571429,12082.121428571429,11970.57142857143
11962.9,11979.1,11914.2,11962.9,1651991,VND,0.0,64.89999999999964,12060.142857142857,12096.021428571428,11984.466666666665
11962.9,11962.9,11833.2,11898.0,3975458,VND,64.89999999999964,129.6999999999989,12023.085714285715,12105.285714285714,11992.185714285713
11898.0,11946.6,11881.8,11881.8,1555723,VND,16.200000000000728,64.80000000000109,11986.028571428571,12111.07142857143,11998.361904761903
11962.9,11962.9,11865.6,11865.6,2215847,VND,97.29999999999927,97.29999999999927,11948.971428571427,12075.17857142857,12002.995238095238
11865.6,12141.2,11865.6,12076.3,4546069,VND,-210.6999999999989,275.60000000000036,11946.657142857142,12045.07142857143,12017.661904761904
12092.5,12254.6,12060.1,12076.3,3820490,VND,16.200000000000728,194.5,11960.542857142858,12023.07142857143,12032.32857142857
12076.3,12238.4,12076.3,12157.4,2320629,VND,-81.10000000000036,162.10000000000036,11988.32857142857,12034.65,12050.857142857143
12157.4,12189.8,11995.3,12076.3,1956683,VND,81.10000000000036,194.5,12004.528571428571,12032.335714285715,12065.52380952381
12060.1,12092.5,11914.2,11962.9,2034753,VND,97.20000000000073,178.29999999999927,12013.8,12018.442857142858,12074.790476190476
11962.9,11995.3,11914.2,11962.9,1411088,VND,0.0,81.09999999999854,12025.385714285714,12005.707142857142,12082.509523809524
12027.7,12043.9,11946.6,11946.6,678570,VND,81.10000000000036,97.29999999999927,12036.957142857142,11992.964285714286,12062.438095238096
12011.5,12060.1,11930.4,12060.1,1261920,VND,-48.600000000000364,129.70000000000073,12034.642857142857,11990.649999999998,12041.595238095239
12189.8,12189.8,12076.3,12141.2,2889512,VND,48.599999999998545,113.5,12043.914285714285,12002.22857142857,12030.019047619047
12141.2,12384.3,12108.7,12319.5,2680503,VND,-178.29999999999927,275.59999999999854,12067.07142857143,12027.699999999999,12045.457142857143
12384.3,12805.8,12368.1,12805.8,10782624,VND,-421.5,437.6999999999989,12171.285714285714,12087.907142857144,12078.652380952382
12822.0,13227.2,12740.9,12984.1,7285826,VND,-162.10000000000036,486.3000000000011,12317.17142857143,12165.485714285713,12118.019047619047
12935.4,13308.3,12935.4,13032.7,4079315,VND,-97.30000000000109,372.89999999999964,12470.0,12247.692857142858,12160.471428571429
13032.7,13356.9,13032.7,13194.8,6841250,VND,-162.09999999999854,324.1999999999989,12648.314285714287,12342.635714285714,12211.414285714285
13194.8,13454.2,13194.8,13356.9,5210110,VND,-162.10000000000036,259.40000000000146,12833.57142857143,12434.107142857143,12271.623809523808
13616.3,13648.7,13389.3,13389.3,7285949,VND,227.0,259.40000000000146,13011.871428571429,12527.892857142857,12338.77619047619
13356.9,13519.0,13227.2,13324.5,3260923,VND,32.399999999999636,291.7999999999993,13155.442857142858,12611.257142857143,12403.614285714286
13324.5,13486.6,13324.5,13389.3,4567784,VND,-64.79999999999927,162.10000000000036,13238.800000000001,12705.042857142855,12471.538095238095
13389.3,13583.8,13194.8,13227.2,4622165,VND,162.09999999999854,389.0,13273.528571428571,12795.35,12534.833333333334
13275.9,13275.9,13113.8,13194.8,2548700,VND,81.10000000000036,162.10000000000036,13296.685714285713,12883.342857142856,12597.357142857143
13194.8,13340.7,13065.1,13292.1,3934434,VND,-97.30000000000109,275.60000000000036,13310.585714285713,12979.449999999999,12665.285714285714
13292.1,13389.3,13130.0,13194.8,2337563,VND,97.30000000000109,259.2999999999993,13287.42857142857,13060.5,12718.547619047618
13162.4,13292.1,13146.2,13243.4,2279142,VND,-81.0,145.89999999999964,13266.585714285713,13139.228571428572,12774.123809523808
13243.4,13551.4,13243.4,13324.5,6047195,VND,-81.10000000000036,308.0,13266.585714285713,13211.014285714287,12829.7
13324.5,13389.3,13162.4,13178.6,3168633,VND,145.89999999999964,226.89999999999964,13236.485714285713,13237.642857142857,12882.190476190477
13162.4,13259.6,13016.5,13065.1,3066103,VND,97.29999999999927,243.10000000000036,13213.32857142857,13243.42857142857,12934.676190476192
13032.7,13162.4,12189.8,12222.2,7558747,VND,810.5,972.6000000000004,13074.385714285716,13185.535714285714,12947.02380952381
12254.6,13032.7,12254.6,13032.7,3878141,VND,-778.1000000000004,778.1000000000004,13037.328571428572,13173.957142857145,12998.742857142855
13032.7,13032.7,12805.8,12935.4,1512724,VND,97.30000000000109,226.90000000000146,13000.271428571428,13143.85,13040.42380952381
12903.0,12903.0,12773.3,12805.8,1788421,VND,97.20000000000073,129.70000000000073,12937.757142857143,13102.171428571428,13072.07142857143
12805.8,13065.1,12692.3,13032.7,2548515,VND,-226.90000000000146,372.8000000000011,12896.07142857143,13081.328571428572,13106.033333333335
13065.1,13065.1,12805.8,12870.6,1658222,VND,194.5,259.3000000000011,12852.07142857143,13044.278571428573,13109.119047619048
12854.4,12870.6,12805.8,12822.0,1552854,VND,32.399999999999636,64.80000000000109,12817.342857142856,13015.335714285715,13101.399999999998
12838.2,12838.2,12514.0,12546.4,2265292,VND,291.8000000000011,324.2000000000007,12863.657142857142,12969.02142857143,13078.242857142855
12546.4,12773.3,12546.4,12659.9,2398606,VND,-113.5,226.89999999999964,12810.4,12923.864285714286,13052.771428571428
