Date,Open,High,Low,Close,Volume
2015-09-04,11431.3,11600,11389.1,11473.5,16409233
2015-09-07,11473.5,11600,11389.1,11473.5,9510785
2015-09-08,11473.5,12106.2,11431.3,11937.5,15196585
2015-09-09,11895.3,11937.5,11768.8,11810.9,13364362
2015-09-10,11768.8,11853.1,11557.9,11600,11611187
2015-09-11,11600,11642.2,11515.7,11557.9,5863530
2015-09-14,11684.4,11726.6,11473.5,11473.5,5005485
2015-09-15,11346.9,11346.9,10967.3,11051.7,11490229
2015-09-16,11136,11304.8,11009.5,11178.2,6777863
2015-09-17,11262.6,11389.1,11220.4,11389.1,3903327
2015-09-18,11389.1,11431.3,11304.8,11304.8,6876991
2015-09-21,11304.8,11431.3,11178.2,11304.8,5670974
2015-09-22,11389.1,11642.2,11389.1,11642.2,7201475
2015-09-23,11726.6,11895.3,11557.9,11557.9,14212908
2015-09-24,11515.7,11557.9,11178.2,11346.9,11010404
2015-09-25,11220.4,11389.1,11093.9,11304.8,6775367
2015-09-28,11553.6,11739.2,11414.4,11553.6,8050001
2015-09-29,11553.6,11600,11089.6,11228.8,4670240
2015-09-30,11228.8,11414.4,11182.4,11321.6,3750114
2015-10-01,11275.2,11785.6,11182.4,11692.8,8564841
2015-10-02,11600,11878.4,11507.2,11553.6,8145231
2015-10-05,11368,11553.6,10857.6,11553.6,12575703
2015-10-06,11321.6,11321.6,10764.8,10764.8,13979869
2015-10-07,10486.4,10996.8,10440,10764.8,8258799
2015-10-08,10718.4,11136,10718.4,11089.6,8873813
2015-10-09,11228.8,11275.2,11136,11182.4,5437209
2015-10-12,11182.4,11924.8,11182.4,11924.8,21137022
2015-10-13,12064,12249.6,11924.8,12017.6,9966298
2015-10-14,12064,12110.4,11832,11971.2,5971065
2015-10-15,11832,11971.2,11414.4,11414.4,9154931
2015-10-16,11414.4,11553.6,11368,11368,4318445
2015-10-19,11414.4,11600,11368,11460.8,4316176
2015-10-20,11414.4,11739.2,11368,11692.8,5797081
2015-10-21,11832,11832,11600,11600,4878716
2015-10-22,11507.2,11971.2,11507.2,11785.6,6788155
2015-10-23,11785.6,11878.4,11553.6,11553.6,3618699
