Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
VRE,32500.0,"31,650-32,600",9630000000000.0,32500.0,"25,100-37,000",578.49,6560500.0,71810000000000.0,N/A(N/A),8189160.0,57.05,1.11,-5.66%,2272318410.0,05/05/2022
