Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
PLX,54700.0,"54,500-55,700",169010000000000.0,54800.0,"47,800-65,900",1498.41,1178200.0,69500000000000.0,"1,200.00(2.19%)",2437442.0,37.51,1.09,0.55%,1270592235.0,01/06/2022
