Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
VNM,76300.0,"76,000-77,600",60920000000000.0,76500.0,"73,400-101,000",4517.58,1362400.0,159880000000000.0,"4,000.00(5.23%)",2485110.0,17.11,0.7,-22.81%,2089955445.0,01/06/2022
