Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
TCB,47300.0,"45,600-47,300",27640000000000.0,47300.0,"39,100-58,600",5140.17,18618800.0,177650000000000.0,N/A(N/A),8354403.0,9.5,1.3,23.72%,3510914798.0,01/06/2022
