Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
HPG,49450.0,"48,850-50,300",149680000000000.0,50000.0,"33,002-58,400",6929.13,34775200.0,221190000000000.0,500.00(0.75%),20018881.0,6.09,1.29,44.98%,4472922706.0,29/03/2022
