Open,High,Low,Close,Volume,Currency,O-C,H-L,SMA7,SMA14,SMA21
70000.0,70500.0,68500.0,69000.0,319840,VND,1000.0,2000.0,69857.14285714286,68607.14285714286,71761.90476190476
67000.0,68500.0,67000.0,68000.0,345050,VND,-1000.0,1500.0,69428.57142857143,68535.71428571429,70833.33333333333
67000.0,69500.0,67000.0,69000.0,509250,VND,-2000.0,2500.0,69571.42857142857,68857.14285714286,70000.0
70000.0,70500.0,69500.0,69500.0,290220,VND,500.0,1000.0,69428.57142857143,69392.85714285714,69452.38095238095
70000.0,74000.0,70000.0,74000.0,859620,VND,-4000.0,4000.0,70000.0,69964.28571428571,69380.95238095238
79000.0,79000.0,79000.0,79000.0,671210,VND,0.0,0.0,71285.71428571429,70750.0,69619.04761904762
78000.0,82000.0,78000.0,80500.0,1270070,VND,-2500.0,4000.0,72714.28571428571,71357.14285714286,70071.42857142857
79000.0,79500.0,76500.0,77500.0,705280,VND,1500.0,3000.0,73928.57142857143,71892.85714285714,70380.95238095238
78000.0,79000.0,77000.0,78500.0,403100,VND,-500.0,2000.0,75428.57142857143,72428.57142857143,70833.33333333333
78000.0,79000.0,77000.0,77500.0,334230,VND,500.0,2000.0,76642.85714285714,73107.14285714286,71452.38095238095
77500.0,78500.0,76000.0,76500.0,258660,VND,1000.0,2500.0,77642.85714285714,73535.71428571429,72142.85714285714
77000.0,78000.0,76500.0,77500.0,456860,VND,-500.0,1500.0,78142.85714285714,74071.42857142857,72690.47619047618
77500.0,78000.0,77000.0,77500.0,271070,VND,0.0,1000.0,77928.57142857143,74607.14285714286,73142.85714285714
77500.0,78500.0,77500.0,78500.0,269320,VND,-1000.0,1000.0,77642.85714285714,75178.57142857143,73452.38095238095
79000.0,81000.0,78500.0,81000.0,641740,VND,-2000.0,2500.0,78142.85714285714,76035.71428571429,73976.19047619047
81500.0,82000.0,80000.0,80000.0,327410,VND,1500.0,2000.0,78357.14285714286,76892.85714285714,74404.76190476191
80000.0,80000.0,78500.0,79500.0,313480,VND,500.0,1500.0,78642.85714285714,77642.85714285714,74952.38095238095
80000.0,80000.0,78000.0,78500.0,253270,VND,1500.0,2000.0,78928.57142857143,78285.71428571429,75333.33333333333
78000.0,78500.0,77500.0,77500.0,111790,VND,500.0,1000.0,78928.57142857143,78535.71428571429,75690.47619047618
78500.0,78500.0,77000.0,77000.0,268300,VND,1500.0,1500.0,78857.14285714286,78392.85714285714,76023.80952380953
77500.0,78000.0,76500.0,76500.0,82200,VND,1000.0,1500.0,78571.42857142857,78107.14285714286,76309.52380952382
77500.0,79000.0,76500.0,76500.0,335140,VND,1000.0,2500.0,77928.57142857143,78035.71428571429,76666.66666666667
78000.0,79000.0,77500.0,78500.0,479230,VND,-500.0,1500.0,77714.28571428571,78035.71428571429,77166.66666666667
78000.0,79000.0,77500.0,78500.0,268680,VND,-500.0,1500.0,77571.42857142857,78107.14285714286,77619.04761904762
79500.0,80500.0,79000.0,79500.0,409620,VND,0.0,1500.0,77714.28571428571,78321.42857142857,78095.23809523809
80000.0,80000.0,79000.0,79000.0,250850,VND,1000.0,1000.0,77928.57142857143,78428.57142857143,78333.33333333333
80000.0,80000.0,78500.0,78500.0,169730,VND,1500.0,1500.0,78142.85714285714,78500.0,78309.52380952382
78500.0,78500.0,77500.0,78000.0,182290,VND,500.0,1000.0,78357.14285714286,78464.28571428571,78190.47619047618
78000.0,79000.0,76500.0,79000.0,400480,VND,-1000.0,2500.0,78714.28571428571,78321.42857142857,78261.90476190476
79500.0,80000.0,79000.0,79000.0,196250,VND,500.0,1000.0,78785.71428571429,78250.0,78285.71428571429
79500.0,79500.0,79000.0,79500.0,131510,VND,0.0,500.0,78928.57142857143,78250.0,78380.95238095238
79500.0,79500.0,78500.0,78500.0,233210,VND,1000.0,1000.0,78785.71428571429,78250.0,78476.19047619047
79000.0,79000.0,77500.0,78500.0,185200,VND,500.0,1500.0,78714.28571428571,78321.42857142857,78523.80952380953
78500.0,79000.0,77500.0,79000.0,289710,VND,-500.0,1500.0,78785.71428571429,78464.28571428571,78595.23809523809
78500.0,79000.0,78000.0,78500.0,95850,VND,0.0,1000.0,78857.14285714286,78607.14285714286,78595.23809523809
78500.0,79000.0,78000.0,78000.0,420410,VND,500.0,1000.0,78714.28571428571,78714.28571428571,78452.38095238095
78500.0,79500.0,78000.0,79500.0,806850,VND,-1000.0,1500.0,78785.71428571429,78785.71428571429,78428.57142857143
80500.0,81500.0,80000.0,80500.0,1020720,VND,0.0,1500.0,78928.57142857143,78928.57142857143,78476.19047619047
81000.0,81000.0,79500.0,79500.0,361220,VND,1500.0,1500.0,79071.42857142857,78928.57142857143,78523.80952380953
79500.0,80000.0,78000.0,78000.0,332440,VND,1500.0,2000.0,79000.0,78857.14285714286,78547.61904761905
78000.0,79000.0,78000.0,78500.0,431920,VND,-500.0,1000.0,78928.57142857143,78857.14285714286,78619.04761904762
78500.0,78500.0,77000.0,77500.0,359610,VND,1000.0,1500.0,78785.71428571429,78821.42857142857,78666.66666666667
77000.0,78000.0,77000.0,77500.0,199670,VND,-500.0,1000.0,78714.28571428571,78714.28571428571,78714.28571428571
77000.0,78000.0,76500.0,76500.0,202010,VND,500.0,1500.0,78285.71428571429,78535.71428571429,78619.04761904762
77500.0,78500.0,76500.0,76500.0,291740,VND,1000.0,2000.0,77714.28571428571,78321.42857142857,78523.80952380953
77000.0,77500.0,76500.0,77000.0,295300,VND,0.0,1000.0,77357.14285714286,78214.28571428571,78404.76190476191
