Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
CTG,32050.0,"31,700-32,350",51310000000000.0,32100.0,"28,700-42,535",3442.19,5732700.0,153780000000000.0,800.00(2.50%),11085710.0,10.72,1.36,9.15%,4805750609.0,27/04/2022
