Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
FPT,116600.0,"114,000-117,900",35660000000000.0,115100.0,"68,516.4-118,900",4350.53,3121400.0,104360000000000.0,"1,869.5652(1.63%)",1856390.0,24.94,0.93,66.79%,907469273.0,01/06/2022
