Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
GVR,34500.0,"34,400-35,450",26190000000000.0,34800.0,"22,700-43,300",1039.42,1543100.0,95960000000000.0,600.00(1.67%),2051203.0,33.53,1.56,29.64%,2777473372.0,01/06/2022
