Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
SAB,166900.0,"166,000-170,800",26370000000000.0,166000.0,"139,800-174,900",5555.22,220100.0,108120000000000.0,"3,500.00(2.08%)",155654.0,29.56,0.86,-1.81%,641281186.0,29/04/2022
