Open,High,Low,Close,Volume,Currency,O-C,H-L,SMA7,SMA14,SMA21
12083.0,12083.0,11990.0,11990.0,367166,VND,93.0,93.0,11937.57142857143,11878.357142857143,11942.047619047618
11990.0,12452.0,11990.0,12359.0,3107013,VND,-369.0,462.0,11990.285714285714,11904.714285714286,11946.42857142857
12452.0,12728.0,12359.0,12452.0,2423195,VND,0.0,369.0,12056.285714285714,11950.857142857143,11955.238095238095
12452.0,12728.0,12452.0,12544.0,924869,VND,-92.0,276.0,12148.57142857143,12010.142857142857,11977.190476190477
12544.0,13282.0,12544.0,13189.0,7253431,VND,-645.0,738.0,12346.142857142857,12108.92857142857,12038.666666666666
13374.0,13558.0,13097.0,13097.0,7000801,VND,277.0,461.0,12530.57142857143,12207.714285714286,12095.761904761905
13005.0,13466.0,13005.0,13374.0,5183502,VND,-369.0,461.0,12715.0,12319.714285714286,12157.238095238095
13282.0,13466.0,13005.0,13189.0,3352857,VND,93.0,461.0,12886.285714285714,12411.92857142857,12214.333333333334
13189.0,13466.0,13097.0,13189.0,4859520,VND,0.0,369.0,13004.857142857143,12497.57142857143,12271.42857142857
13097.0,13189.0,12913.0,12913.0,3097646,VND,184.0,276.0,13070.714285714286,12563.5,12324.142857142857
13189.0,13282.0,12820.0,12913.0,3075409,VND,276.0,462.0,13123.42857142857,12636.0,12381.238095238095
12913.0,13189.0,12913.0,13005.0,2447959,VND,-92.0,276.0,13097.142857142857,12721.642857142857,12438.333333333334
13097.0,13097.0,12820.0,12820.0,1969228,VND,277.0,277.0,13057.57142857143,12794.07142857143,12491.0
12820.0,13374.0,12728.0,13282.0,6521117,VND,-462.0,646.0,13044.42857142857,12879.714285714286,12561.285714285714
13466.0,13743.0,13374.0,13466.0,8254216,VND,0.0,369.0,13084.0,12985.142857142857,12635.952380952382
13558.0,13651.0,13374.0,13466.0,1782539,VND,92.0,277.0,13123.57142857143,13064.214285714286,12706.238095238095
13374.0,13558.0,13005.0,13189.0,6101335,VND,185.0,553.0,13163.0,13116.857142857143,12763.333333333334
13097.0,13927.0,13005.0,13743.0,9281629,VND,-646.0,922.0,13281.57142857143,13202.5,12851.190476190477
13743.0,13835.0,13374.0,13651.0,5782167,VND,92.0,461.0,13373.857142857143,13235.5,12939.047619047618
13466.0,13558.0,13005.0,13097.0,3962840,VND,369.0,553.0,13413.42857142857,13235.5,13000.52380952381
13097.0,13189.0,12913.0,12913.0,3070216,VND,184.0,276.0,13360.714285714286,13202.57142857143,13040.047619047618
12913.0,13005.0,12267.0,12267.0,5193737,VND,646.0,738.0,13189.42857142857,13136.714285714286,13053.238095238095
12267.0,12544.0,12083.0,12452.0,4104221,VND,-185.0,461.0,13044.57142857143,13084.07142857143,13057.666666666666
12452.0,12636.0,12452.0,12544.0,1132277,VND,-92.0,184.0,12952.42857142857,13057.714285714286,13062.047619047618
12544.0,12728.0,12452.0,12728.0,1321221,VND,-184.0,276.0,12807.42857142857,13044.5,13070.809523809523
12728.0,12913.0,12636.0,12820.0,2278736,VND,-92.0,277.0,12688.714285714286,13031.285714285714,13053.238095238095
12913.0,13097.0,12820.0,12913.0,1825409,VND,0.0,277.0,12662.42857142857,13037.92857142857,13044.47619047619
12913.0,13005.0,12913.0,13005.0,884222,VND,-92.0,92.0,12675.57142857143,13018.142857142857,13026.904761904761
13005.0,13005.0,12820.0,12913.0,1267163,VND,92.0,185.0,12767.857142857143,12978.642857142857,13013.761904761905
