Open,High,Low,Close,Volume,Currency,O-C,H-L,SMA7,SMA14,SMA21
8197.0,8260.6,8197.0,8197.0,87396,VND,0.0,63.600000000000364,8169.785714285715,8201.55,8251.480952380953
8133.5,8451.2,8133.5,8387.7,530814,VND,-254.20000000000073,317.7000000000007,8187.942857142857,8206.092857142858,8248.457142857143
8387.7,8641.8,8324.1,8641.8,1093608,VND,-254.09999999999854,317.6999999999989,8242.4,8237.864285714286,8254.509523809524
8641.8,8768.9,8514.7,8641.8,1050964,VND,0.0,254.1999999999989,8315.014285714286,8278.714285714286,8266.609523809524
8641.8,9213.7,8641.8,9213.7,4333303,VND,-571.9000000000015,571.9000000000015,8478.414285714285,8351.335714285715,8315.02380952381
9531.4,9849.2,9467.9,9849.2,4620138,VND,-317.8000000000011,381.3000000000011,8714.442857142856,8469.35,8390.67142857143
9912.7,10484.6,9912.7,10421.0,5581783,VND,-508.2999999999993,571.8999999999996,9050.314285714285,8619.128571428571,8490.52380952381
10294.0,10738.8,10103.3,10357.5,4774944,VND,-63.5,635.5,9358.957142857142,8764.371428571429,8587.352380952381
10357.5,10738.8,10357.5,10421.0,5075142,VND,-63.5,381.2999999999993,9649.42857142857,8918.685714285715,8687.204761904763
10484.6,10611.7,10294.0,10294.0,2966500,VND,190.60000000000036,317.7000000000007,9885.457142857142,9063.92857142857,8787.061904761906
10484.6,10675.2,10294.0,10421.0,4237007,VND,63.600000000000364,381.2000000000007,10139.628571428573,9227.32142857143,8899.01904761905
10357.5,10421.0,10166.9,10294.0,1933508,VND,63.5,254.10000000000036,10293.957142857142,9386.185714285715,8998.876190476192
10294.0,10357.5,9976.2,9976.2,2273362,VND,317.7999999999993,381.2999999999993,10312.1,9513.27142857143,9083.6
9976.2,10611.7,9785.6,10611.7,6471108,VND,-635.5,826.1000000000004,10339.342857142858,9694.828571428572,9192.533333333335
10929.4,11247.1,10865.8,11056.5,7485615,VND,-127.10000000000036,381.3000000000011,10439.2,9899.078571428572,9322.647619047619
11056.5,11183.6,10929.4,11056.5,3693237,VND,0.0,254.20000000000073,10529.985714285716,10089.707142857142,9455.785714285714
10992.9,11437.7,10865.8,11056.5,8304159,VND,-63.600000000000364,571.9000000000015,10638.914285714287,10262.185714285715,9588.923809523809
11056.5,11819.0,11056.5,11819.0,10091010,VND,-762.5,762.5,10838.628571428573,10489.128571428571,9764.423809523809
11755.4,11946.1,11374.2,11564.8,5909261,VND,190.60000000000036,571.8999999999996,11020.171428571428,10657.064285714287,9930.847619047618
11437.7,11501.3,11056.5,11120.0,5560875,VND,317.7000000000007,444.7999999999993,11183.57142857143,10747.835714285715,10070.038095238095
11056.5,11247.1,10929.4,10929.4,3181567,VND,127.10000000000036,317.7000000000007,11228.957142857142,10784.15,10206.20476190476
11120.0,11120.0,10166.9,10166.9,6261571,VND,953.1000000000004,953.1000000000004,11101.871428571427,10770.535714285714,10300.009523809524
9976.2,10103.3,9595.0,9976.2,6000278,VND,0.0,508.2999999999993,10947.542857142855,10738.764285714287,10375.65238095238
10039.8,10484.6,10039.8,10421.0,2487178,VND,-381.2000000000007,444.8000000000011,10856.757142857141,10747.835714285715,10460.37619047619
10484.6,11056.5,10357.5,11056.5,3580642,VND,-571.8999999999996,699.0,10747.828571428572,10793.228571428572,10575.361904761905
10929.4,11247.1,10865.8,10992.9,5978106,VND,-63.5,381.3000000000011,10666.128571428571,10843.15,10660.085714285713
11310.6,11501.3,11183.6,11374.2,4852202,VND,-63.600000000000364,317.6999999999989,10702.442857142858,10943.007142857141,10732.70476190476
11310.6,11564.8,11247.1,11501.3,2754935,VND,-190.6999999999989,317.6999999999989,10784.142857142857,11006.550000000001,10784.147619047619
11501.3,11564.8,11120.0,11310.6,3532441,VND,190.6999999999989,444.7999999999993,10947.528571428571,11024.7,10829.533333333333
11310.6,11501.3,11120.0,11310.6,2945382,VND,0.0,381.2999999999993,11138.157142857144,11042.850000000002,10871.895238095238
11501.3,11819.0,11437.7,11755.4,3429140,VND,-254.10000000000036,381.2999999999993,11328.785714285714,11092.77142857143,10941.485714285713
11946.1,12200.2,11691.9,11755.4,9011252,VND,190.70000000000073,508.3000000000011,11428.628571428573,11088.228571428572,11005.028571428571
11755.4,12073.2,11755.4,12009.6,2991779,VND,-254.20000000000073,317.8000000000011,11573.871428571427,11120.0,11086.723809523808
12009.6,12136.7,11755.4,11819.0,2723297,VND,190.60000000000036,381.3000000000011,11637.414285714285,11169.92857142857,11174.47619047619
11691.9,11882.5,11628.4,11755.4,3057016,VND,-63.5,254.10000000000036,11673.714285714286,11228.92857142857,11228.938095238094
11755.4,11946.1,11755.4,11819.0,2725114,VND,-63.600000000000364,190.70000000000073,11746.342857142858,11346.935714285715,11265.247619047619
11819.0,11882.5,11628.4,11819.0,4164646,VND,0.0,254.10000000000036,11818.971428571429,11478.564285714285,11301.557142857142
11819.0,11882.5,11501.3,11501.3,3703533,VND,317.7000000000007,381.2000000000007,11782.67142857143,11555.72857142857,11322.738095238095
11437.7,11882.5,11374.2,11755.4,4838075,VND,-317.6999999999989,508.2999999999993,11782.671428571428,11605.649999999998,11319.709523809524
11755.4,11819.0,11437.7,11501.3,2213233,VND,254.10000000000036,381.2999999999993,11710.057142857144,11641.964285714286,11316.685714285713
11437.7,11691.9,11437.7,11628.4,2239196,VND,-190.6999999999989,254.1999999999989,11682.828571428572,11660.121428571427,11340.895238095238
11501.3,11819.0,11501.3,11628.4,2410670,VND,-127.10000000000036,317.7000000000007,11664.685714285713,11669.199999999999,11374.180952380953
