Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
VPB,37000.0,"36,500-37,250",32090000000000.004,37150.0,"22,944.7-40,722.7",2780.98,13754700.0,163820000000000.0,N/A(N/A),16230786.0,13.18,1.39,61.06%,4445473387.0,01/06/2022
