Date,Open,High,Low,Close,Volume
2015-12-23,17051,17167,16935,17167,279600
2015-12-24,17167,17631,17167,17631,1837359
2015-12-25,17631,18327,17631,18095,1162079
2015-12-28,17979,18559,17863,18443,1362959
2015-12-29,18443,18559,17979,18095,1240159
2015-12-30,17979,18211,17863,18211,281080
2015-12-31,18211,18211,17979,18095,452040
2016-01-04,18095,18443,18095,18327,847840
2016-01-05,18675,18907,18559,18791,896280
2016-01-06,18791,19255,18675,19023,1057320
2016-01-07,19023,19255,18559,19139,654960
2016-01-08,19255,19255,18791,18791,799240
2016-01-11,18791,18907,17863,17979,1533519
2016-01-12,17863,17979,17283,17399,795880
2016-01-13,17399,17863,17283,17515,229480
2016-01-14,17399,17863,17399,17747,169680
2016-01-15,17631,17863,17515,17631,142960
2016-01-18,17399,17747,17167,17631,502960
2016-01-19,17631,17631,17399,17515,193120
2016-01-20,17399,18095,17167,17863,444040
2016-01-21,17631,17863,17283,17399,398240
2016-01-22,17515,17631,17167,17167,206360
2016-01-25,17167,17515,17051,17515,183920
2016-01-26,17399,17631,17283,17631,212360
2016-01-27,17631,17747,17515,17747,400800
2016-01-28,17863,18443,17747,18211,1218159
2016-01-29,18211,18327,18095,18327,1223119
2016-02-01,18211,18327,18211,18211,344120
2016-02-02,18095,18327,17979,18327,374960
2016-02-03,18211,18327,17863,18095,946080
2016-02-04,17979,18327,17979,18211,731400
2016-02-05,18211,18327,18095,18327,229320
2016-02-15,18327,18327,17979,17979,206640
2016-02-16,17979,18559,17863,18443,1264479
2016-02-17,18327,18559,18327,18443,439640
2016-02-18,18443,18791,18443,18791,1056240
2016-02-19,18443,18675,18095,18211,1595479
2016-02-22,18211,18675,18095,18327,1584079
2016-02-23,18327,18327,17979,18327,392840
2016-02-24,18211,18327,18095,18211,306440
2016-02-25,18095,18095,17399,17631,891000
2016-02-26,17515,17631,16935,17399,389400
2016-02-29,17283,17399,16935,17167,386440
2016-03-01,16935,17399,16935,17399,290080
2016-03-02,17515,17515,17283,17283,233200
2016-03-03,17051,17167,16819,17051,709000
2016-03-04,17051,17051,16819,16819,413360
2016-03-07,16703,16703,15659,16007,890200
2016-03-08,16007,16471,15891,16471,347920
2016-03-09,16471,16471,16123,16239,196760
2016-03-10,16239,16239,15891,16007,260920
2016-03-11,16007,16239,15543,15775,378160
2016-03-14,16471,16703,16123,16703,700000
2016-03-15,16471,16587,16239,16471,236600
2016-03-16,16471,16587,16355,16587,220320
2016-03-17,16587,16587,16239,16239,130280
2016-03-18,16239,16703,16239,16703,596040
2016-03-21,16471,16819,16471,16703,420360
2016-03-22,16587,16819,16587,16703,205240
2016-03-23,16471,16703,16471,16703,152120
2016-03-24,16703,16935,16703,16703,185280
2016-03-25,16703,17051,16703,17051,164440
2016-03-28,16703,16935,16587,16819,165360
2016-03-29,16819,16819,16587,16819,318040
2016-03-30,16819,16935,16703,16703,365440
2016-03-31,16703,17399,16703,17283,535160
2016-04-01,17399,17399,17167,17167,209840
2016-04-04,17283,17631,17283,17631,530880
2016-04-05,17863,18095,17747,17863,1062080
2016-04-06,17863,18095,17631,17979,247480
2016-04-07,17979,18095,17631,17631,788520
2016-04-08,17631,17863,17515,17515,551640
2016-04-11,17747,17747,17399,17399,562080
2016-04-12,17399,17631,17399,17515,436440
2016-04-13,17515,18327,17515,18327,1572639
2016-04-14,18327,18327,18211,18327,347000
2016-04-15,18211,18791,18095,18443,1357359
2016-04-19,18443,18559,18211,18327,528440
2016-04-20,18327,18443,18095,18211,429640
2016-04-21,18095,18327,18095,18095,436480
2016-04-22,18095,18327,18095,18327,421240
2016-04-25,18327,18559,18211,18443,841720
2016-04-26,18559,18675,18327,18443,360600
2016-04-27,18443,18443,18211,18443,455360
2016-04-28,18327,18327,17863,17863,1195479
2016-04-29,17979,18095,17631,17863,783680
2016-05-04,17863,17979,17747,17863,317160
2016-05-05,18095,18327,17979,18095,708200
2016-05-06,18095,18211,17863,17863,293440
2016-05-09,17979,18095,17863,18095,325840
2016-05-10,18211,18327,17979,18211,666760
2016-05-11,18211,18327,18095,18211,375240
2016-05-12,18327,18327,18095,18095,341880
2016-05-13,17979,18211,17863,17979,404560
2016-05-16,17747,17979,17747,17863,123480
2016-05-17,17863,17979,17515,17515,239960
2016-05-18,17631,17631,17399,17515,305440
2016-05-19,17515,17631,17399,17399,139600
2016-05-20,17399,17631,17399,17631,140840
2016-05-23,17631,17747,17399,17515,134240
2016-05-24,17631,17747,17515,17631,179120
2016-05-25,17631,17863,17515,17747,407600
2016-05-26,17747,17979,17747,17863,387960
2016-05-27,17863,17979,17631,17747,167960
2016-05-30,17631,17863,17515,17631,129000
2016-05-31,17515,17631,17399,17515,260680
2016-06-01,17283,17747,17283,17631,328720
2016-06-02,17631,17631,17167,17167,226600
2016-06-03,17051,17167,16935,17167,196000
2016-06-06,17167,17167,16935,17167,109080
2016-06-07,16935,17283,16935,17167,118160
2016-06-08,17863,17863,17515,17863,542200
2016-06-09,17863,17979,17747,17747,441280
2016-06-10,17631,17863,17515,17631,198440
2016-06-13,17631,17631,17399,17631,163920
2016-06-14,17399,17631,17399,17399,151720
2016-06-15,17399,18327,17399,17979,1291399
2016-06-16,18095,18211,17863,18211,1365119
2016-06-17,18448,18684,18448,18566,900520
2016-06-20,18566,18802,18329,18566,974400
2016-06-21,18566,18566,18329,18448,501560
2016-06-22,18566,18566,18329,18566,512400
2016-06-23,18448,18566,18211,18329,292640
2016-06-24,18448,18448,17975,17975,454640
2016-06-27,17975,18211,17856,17975,171080
2016-06-28,17856,18211,17856,18211,413800
2016-06-29,18211,18448,18093,18211,167720
2016-06-30,18211,18329,18093,18093,228840
2016-07-01,17975,18329,17975,18211,169280
2016-07-04,18448,18921,18329,18921,3215519
2016-07-05,19276,19867,19276,19749,2355919
2016-07-06,19749,19867,19630,19867,736800
2016-07-07,19867,19985,19512,19512,1118480
2016-07-08,19512,20103,19394,19985,1715519
2016-07-11,20103,20222,19985,20222,740640
2016-07-12,20340,20458,20222,20340,624720
2016-07-13,20340,20340,20103,20222,358720
2016-07-14,20222,20222,20103,20222,480880
2016-07-15,20222,20931,20222,20813,1215079
2016-07-18,20931,21877,20931,21759,2222359
2016-07-19,22114,22705,21995,22587,1463759
2016-07-20,22705,22705,22232,22350,1134679
2016-07-21,22114,22232,21641,21877,1218639
2016-07-22,21995,22232,21759,22232,500600
2016-07-25,22232,22232,21995,22232,493440
2016-07-26,22232,23651,21995,23651,1254359
2016-07-27,23887,23887,23414,23533,656480
2016-07-28,23651,24360,23533,24124,472160
2016-07-29,23887,24360,23178,23651,616280
2016-08-01,24597,25307,24597,25307,1152319
2016-08-02,26016,26016,25070,25543,1057200
2016-08-03,25543,25780,25070,25543,398040
2016-08-04,25307,27199,25307,27199,1794319
2016-08-05,27199,29091,25307,28854,3511638
2016-08-08,28381,28854,27199,28854,804040
2016-08-09,28145,28618,27908,28145,542680
2016-08-10,27908,29564,27908,29564,1196439
2016-08-11,29564,30037,29091,29091,547880
2016-08-12,29091,29564,28854,29091,1017360
2016-08-15,29564,29564,28854,29327,816000
2016-08-16,29564,29564,29091,29091,682520
2016-08-17,28854,29091,28381,29091,756000
2016-08-18,29564,30983,29091,30983,1808199
2016-08-19,30983,31456,30510,30746,484720
2016-08-22,30510,32165,30510,31219,891400
2016-08-23,31219,31929,30510,31929,732240
2016-08-24,32638,33348,32165,33111,831280
2016-08-25,33111,34057,32875,33111,935680
2016-08-26,33111,33348,31456,32402,1113760
2016-08-29,32638,33111,32402,32875,897440
2016-08-30,33111,33111,32165,33111,1022760
2016-08-31,32875,32875,31456,31456,1121040
2016-09-01,31456,31929,30037,30510,1064320
2016-09-05,30273,31929,29327,31929,1538679
2016-09-06,31929,31929,30746,31456,268920
2016-09-07,31456,31456,30746,30746,224600
2016-09-08,30746,30983,30510,30746,228600
2016-09-09,30746,31929,30510,31456,483480
2016-09-12,31456,32165,31456,31692,411480
2016-09-13,31692,31929,30746,30746,811280
2016-09-14,30510,30510,29327,29327,642720
2016-09-15,28854,29564,28854,29327,703360
2016-09-16,30510,30746,30037,30510,599400
2016-09-19,30510,31456,30510,31219,626800
2016-09-20,31692,31692,31219,31219,327560
2016-09-21,31219,31692,30983,30983,396160
2016-09-22,30983,31692,30746,31219,616280
2016-09-23,31219,32875,30983,32875,1464479
2016-09-26,33821,33821,32402,32402,515200
2016-09-27,32402,33821,32165,33348,1175199
2016-09-28,33584,35476,33584,34294,1695359
2016-09-29,35240,36659,34767,36422,1194959
2016-09-30,36186,36186,35476,35713,692720
2016-10-03,35476,37132,34767,35949,1249079
2016-10-04,35949,36659,35476,35713,890880
2016-10-05,35476,36186,35003,36186,835960
2016-10-06,36186,37132,34530,34530,4063078
2016-10-07,34294,34530,33348,33584,1923879
2016-10-10,33584,34530,33584,33821,1277799
2016-10-11,33821,34294,32402,32402,1896959
2016-10-12,32638,34057,32638,34057,961840
2016-10-13,34767,34767,33584,34057,1068840
2016-10-14,34294,34294,33584,33821,870400
2016-10-17,34057,34294,33584,34294,602000
2016-10-18,34294,34767,34057,34530,542840
2016-10-19,34294,34530,33111,34057,595680
2016-10-20,34294,34294,33821,34057,577920
2016-10-21,34057,34057,32638,33111,1508039
2016-10-24,33111,33111,31740,31929,987480
2016-10-25,31929,32875,31929,32757,372000
2016-10-26,32851,32851,32118,32118,294480
2016-10-27,32071,32071,31314,31314,691760
2016-10-28,31692,32071,31456,31716,605200
2016-10-31,31716,31740,30746,30983,1057840
2016-11-01,30983,31692,30983,31574,427200
2016-11-02,31456,32284,31456,31929,521040
2016-11-03,31929,32828,31929,32615,510680
2016-11-04,32638,32875,32071,32402,620560
2016-11-07,32402,32402,31834,31929,641840
2016-11-08,31905,32189,31811,32142,467360
2016-11-09,32142,32638,31929,32520,573240
2016-11-10,32520,33348,32402,32780,926840
2016-11-11,33088,33182,32804,32922,387000
2016-11-14,33277,33277,32780,32851,584720
2016-11-15,32851,32851,32142,32165,773400
2016-11-16,32615,32615,31929,31929,477880
2016-11-17,31905,32638,31881,32118,421440
2016-11-18,32118,32354,31716,31811,421240
2016-11-21,31716,32023,31716,31740,285040
2016-11-22,32023,32023,31456,32023,457520
2016-11-23,31976,32851,31976,32638,494000
2016-11-24,32638,34909,32638,34909,2958559
2016-11-25,35098,35949,34909,35003,583840
2016-11-28,34530,34720,33844,33892,841080
2016-11-29,33584,35926,33584,35476,1073680
2016-11-30,35902,36162,35500,35547,415680
2016-12-01,35547,35595,35003,35476,574120
2016-12-02,35713,36659,35287,35713,689760
2016-12-05,35926,35926,34412,34412,916520
2016-12-06,34436,34507,33821,34057,638200
2016-12-07,33892,34649,33892,34057,812200
2016-12-08,34270,34649,34270,34649,551800
2016-12-09,34649,35122,34649,35122,472600
2016-12-12,35122,35122,34294,34294,473520
2016-12-13,33821,34814,33821,34767,422440
2016-12-14,34767,35311,34530,34720,417640
2016-12-15,34530,36186,34530,36186,2508839
2016-12-16,36186,36777,35713,35831,1354199
2016-12-19,35949,36399,35855,36068,138720
2016-12-20,36304,37132,36186,36470,545320
2016-12-21,36020,36659,34767,36659,1278919
2016-12-22,37605,38078,37014,37250,935400
2016-12-23,37250,37842,36895,37416,423960
2016-12-26,37132,38054,37132,37132,795320
2016-12-27,37250,37368,36564,36706,651440
2016-12-28,36683,36730,36162,36186,641160
2016-12-29,36422,37298,36186,36777,602320
2016-12-30,36446,37250,36446,36895,277240
2017-01-03,36990,37345,36895,37014,190760
2017-01-04,36919,38882,36919,38882,1092000
2017-01-05,38788,39024,37842,38315,964640
2017-01-06,38315,38788,38315,38338,274120
2017-01-09,38362,38788,37842,38551,431080
2017-01-10,38433,39142,38433,38433,1146599
2017-01-11,38788,38788,38433,38551,449280
2017-01-12,38551,39024,38315,39024,785680
2017-01-13,39024,39615,39024,39142,997160
2017-01-16,39426,39426,39024,39024,668520
2017-01-17,38788,38788,37132,37132,999920
2017-01-18,37132,37818,36304,36422,1195759
2017-01-19,36304,36635,35500,36470,721160
2017-01-20,37108,37108,36304,36659,388840
2017-01-23,36659,36895,36422,36659,327200
2017-01-24,36777,36777,36091,36091,337560
2017-01-25,35997,36304,35737,36091,336720
2017-02-02,35949,36659,35949,36659,286000
2017-02-03,36848,36848,36375,36375,443800
2017-02-06,36186,36493,36068,36281,209280
2017-02-07,36895,37487,35003,35713,5579637
2017-02-08,35476,36564,35264,36564,1170599
2017-02-09,36564,36872,36422,36825,627080
2017-02-10,36659,36825,36328,36659,999920
2017-02-13,36683,36848,36541,36612,792800
2017-02-14,36659,37581,36659,37581,1121400
2017-02-15,37581,38078,37392,37723,1011880
2017-02-16,37723,37723,37392,37652,564600
2017-02-17,37605,37842,37250,37605,1278759
2017-02-20,37108,37368,36777,36895,2957319
2017-02-21,36895,37132,36659,37061,510560
2017-02-22,37061,37321,36919,37203,300360
2017-02-23,37203,37321,37132,37321,467720
2017-02-24,37298,37581,37132,37321,840200
2017-02-27,37368,37368,37014,37061,506960
2017-02-28,36943,37463,36683,37179,720280
2017-03-01,37250,37842,37250,37842,1393799
2017-03-02,37842,38409,37842,37842,822720
2017-03-03,37842,37912,37629,37723,337560
2017-03-06,37605,37842,37487,37487,334360
2017-03-07,37368,37487,37250,37368,427280
2017-03-08,37392,37510,37368,37368,328440
2017-03-09,37605,37605,37250,37250,151040
2017-03-10,37156,37842,37156,37723,299440
2017-03-13,37818,37818,37250,37439,250400
2017-03-14,37439,37605,37368,37605,483480
2017-03-15,37605,37842,37487,37842,328640
2017-03-16,38078,39970,37865,39970,1690279
2017-03-17,39970,40419,39521,39734,491880
2017-03-20,39734,40419,39402,40325,997600
2017-03-21,40207,40419,40088,40301,801600
2017-03-22,40207,40301,39497,39923,816040
2017-03-23,39923,39946,39095,39497,999760
2017-03-24,39497,40088,39497,39805,525400
2017-03-27,39970,41129,39970,40963,1597359
2017-03-28,41105,41129,40680,40680,454480
2017-03-29,40680,41105,40443,40916,449080
2017-03-30,40845,42099,40845,40916,896480
2017-03-31,40916,41507,40372,40680,1751999
2017-04-03,40680,40680,39734,39734,853320
2017-04-04,39734,40207,39734,39852,456320
2017-04-05,39970,40088,39142,39284,815160
2017-04-07,39284,39497,38669,39095,969040
2017-04-10,38575,39261,38315,39261,759280
2017-04-11,40065,40916,39734,39875,1352239
2017-04-12,39734,39970,39521,39521,463520
2017-04-13,39497,39497,39237,39379,417960
2017-04-14,39284,39970,39261,39497,401160
2017-04-17,39497,39544,39261,39332,427480
2017-04-18,39497,39615,39261,39332,382320
2017-04-19,39332,39805,39024,39710,466040
2017-04-20,39946,40774,39734,40159,1112400
2017-04-21,40159,40207,39899,39970,164680
2017-04-24,39970,40159,39875,39970,217920
2017-04-25,40325,40632,40088,40159,894640
2017-04-26,40207,40680,40207,40680,970640
2017-04-27,41153,41365,40822,41153,1431239
2017-04-28,41744,41791,40325,40443,1396559
2017-05-03,40443,40774,39970,40609,947360
2017-05-04,40916,40916,40467,40632,365360
2017-05-05,40585,40869,40585,40774,567880
2017-05-08,40609,40680,39970,40017,1017560
2017-05-09,40017,40183,39686,39852,700600
2017-05-10,40088,40159,39852,39899,420040
2017-05-11,39899,40207,39213,39261,1427159
2017-05-12,39261,39686,39024,39261,526480
2017-05-15,39261,39781,38906,39615,1239159
2017-05-16,39308,39899,39308,39852,569880
2017-05-17,39521,40041,39521,39805,251640
2017-05-18,39970,39970,39402,39615,620640
2017-05-19,39615,39615,39284,39379,392320
2017-05-22,39379,39592,39379,39497,228080
2017-05-23,39497,39568,39261,39497,217040
2017-05-24,39497,39497,39261,39284,277800
2017-05-25,39308,39875,39308,39875,352880
2017-05-26,39805,40419,39757,39970,642720
2017-05-29,40088,40372,40088,40207,345400
2017-05-30,40207,40230,39544,39544,505240
2017-05-31,39497,39734,39024,39024,824720
2017-06-01,39024,39024,38125,38551,709360
2017-06-02,38551,39497,38551,39497,393040
2017-06-05,39497,39497,39261,39261,160840
2017-06-06,39261,39592,39261,39379,220600
2017-06-07,39473,39734,39261,39261,601000
2017-06-08,39048,39261,38480,38669,292880
2017-06-09,38669,39332,38669,38811,580040
2017-06-12,39024,39473,38811,39450,307120
2017-06-13,39473,39497,39261,39497,410400
2017-06-14,39261,40088,39261,39875,294440
2017-06-15,39970,40680,39970,40632,903560
2017-06-16,40680,40916,40443,40680,570160
2017-06-19,40680,40751,40183,40419,269680
2017-06-20,40230,40798,40230,40798,796680
2017-06-21,41153,41413,40822,40822,1041560
2017-06-22,40916,41271,40680,40916,487400
2017-06-23,41034,41200,40680,41153,733400
2017-06-26,41247,43518,41247,43376,1794159
2017-06-27,43399,43399,42595,42737,1045440
2017-06-28,42808,43187,42264,42572,741560
2017-06-29,42572,43045,42335,42643,805560
2017-06-30,42690,42974,42643,42926,1213399
2017-07-03,45311,45311,43403,43499,1390379
2017-07-04,43642,45311,43499,45073,837000
2017-07-05,45311,48221,45311,47171,1688099
2017-07-06,47219,48173,46694,46885,839220
2017-07-07,46504,46742,46170,46265,489220
2017-07-10,46265,46647,44930,44930,798640
2017-07-11,44596,45073,44119,44500,717280
2017-07-12,44262,45550,44262,44596,370640
2017-07-13,44596,45693,44596,45693,430680
2017-07-14,46265,46265,45216,45550,249160
2017-07-17,45311,45645,45025,45311,293380
2017-07-18,45311,46027,45073,45884,516860
2017-07-19,45884,46361,45550,46265,718860
2017-07-20,46504,46981,46170,46742,581180
2017-07-21,46742,47076,46265,46408,279220
2017-07-24,46408,46599,45931,46027,240920
2017-07-25,45788,46122,45216,45311,456640
2017-07-26,45311,45550,45073,45550,430200
2017-07-27,45550,45931,45502,45645,333580
2017-07-28,45788,45788,45311,45407,353460
2017-07-31,45311,45502,45216,45359,343540
2017-08-01,45407,46742,45359,46265,841900
2017-08-02,46504,46694,46074,46599,628780
2017-08-03,46599,48173,46599,48173,796300
2017-08-04,49127,50272,48268,49079,1192919
2017-08-07,49604,49604,48602,49127,643980
2017-08-08,49127,49127,48173,48316,544220
2017-08-09,47696,48173,47219,47935,2222119
2017-08-10,47935,48650,47744,48173,809080
2017-08-11,48602,49604,48555,49079,1039440
2017-08-14,49079,49747,48888,49032,1108820
2017-08-15,48793,49842,48745,49365,666740
2017-08-16,49365,49604,48984,48984,494460
2017-08-17,48984,49127,48650,48984,715220
2017-08-18,48936,49318,48936,49127,704140
2017-08-21,49127,49127,47696,48411,634020
2017-08-22,48411,48650,47935,48411,564740
2017-08-23,48411,48936,48173,48888,402660
2017-08-24,49079,49079,48459,48936,324940
2017-08-25,48888,48936,48650,48650,300460
