Date,Open,High,Low,Close,Volume
2015-10-30,31182,31256,30888,30888,9507810
2015-11-02,31182,31623,31035,31550,1575270
2015-11-03,31550,31623,31329,31476,496990
2015-11-04,31256,31403,31182,31256,961830
2015-11-05,31403,31403,31182,31182,903650
2015-11-06,31182,31182,30815,30962,866120
2015-11-09,30962,31035,30667,30888,632610
2015-11-10,30667,30815,30447,30594,586580
2015-11-11,30815,30888,30667,30667,459770
2015-11-12,30815,30962,30594,30594,568290
2015-11-13,30594,30667,30447,30594,672640
2015-11-16,30594,30667,30520,30594,642250
2015-11-17,30888,31035,30741,30962,1143900
2015-11-18,31035,31697,30741,31256,2850840
2015-11-19,31256,32432,31256,31991,3341280
2015-11-20,31991,32285,31844,31844,2490160
2015-11-23,31844,32065,31697,31771,1325290
2015-11-24,31697,31771,31476,31476,1596690
2015-11-25,31623,31623,31256,31256,1595050
2015-11-26,31403,31476,31256,31256,734200
2015-11-27,31256,31476,31256,31476,501520
2015-11-30,31476,31476,31329,31403,464790
2015-12-01,31403,31403,30962,31035,784240
2015-12-02,31256,31256,30667,30667,786560
2015-12-03,30741,31476,30741,31256,651210
2015-12-04,31329,32653,31329,32653,4362930
2015-12-07,32947,33609,32727,32727,3329930
2015-12-08,32653,32947,32359,32653,944660
2015-12-09,32727,33241,32653,32653,1659830
2015-12-10,32653,33830,32653,33830,5125220
2015-12-11,33903,33903,33315,33462,2538940
2015-12-14,33536,33683,33021,33094,1506720
2015-12-15,33094,33830,32580,33830,1834800
2015-12-16,34050,34418,33536,33536,1889580
2015-12-17,33462,33903,33462,33462,1040260
2015-12-18,33462,33683,33094,33168,1169740
2015-12-21,33315,33389,32947,33168,819190
2015-12-22,32947,33168,32727,32727,1132090
2015-12-23,32727,32947,32285,32432,1860010
2015-12-24,32212,32653,31403,32138,2791360
2015-12-25,32138,32580,32138,32580,1030850
2015-12-28,32285,32506,31918,31918,1369720
2015-12-29,31991,32359,31844,31918,1107240
2015-12-30,32065,32432,31844,32138,933970
2015-12-31,32285,32285,31918,31918,1027060
2016-01-04,32138,32285,31918,32138,923500
2016-01-05,32065,32285,32065,32138,766560
2016-01-06,32138,32212,31844,31918,650910
2016-01-07,31844,31991,31550,31918,1144450
2016-01-08,31918,31918,31697,31771,321120
2016-01-11,31697,31771,31256,31329,877170
2016-01-12,31109,31476,31035,31476,1281110
2016-01-13,31550,31623,31403,31476,355810
2016-01-14,31623,31844,31329,31329,984000
2016-01-15,31329,31550,31256,31476,567970
2016-01-18,31329,31550,31035,31109,767620
2016-01-19,31182,31182,30888,31109,1094000
2016-01-20,30962,31329,30741,31182,1058690
2016-01-21,31182,31918,30741,30741,1844530
2016-01-22,30741,31109,30373,30373,846420
2016-01-25,30373,30594,30373,30520,925800
2016-01-26,30520,30594,30226,30373,835090
2016-01-27,30300,30667,30300,30520,511860
2016-01-28,30741,31109,30594,30667,710240
2016-01-29,30888,31109,30741,30815,782740
2016-02-01,30815,30962,29417,29417,3353350
2016-02-02,30153,30520,30153,30520,710280
2016-02-03,30520,30741,30447,30594,498180
2016-02-04,30300,30815,30300,30667,1003050
2016-02-05,30815,30962,30667,30888,913830
2016-02-15,31109,31256,30888,31182,767970
2016-02-16,31182,32138,31182,31991,2031660
2016-02-17,31991,33462,31623,33462,3951350
2016-02-18,33168,33830,32359,33830,3856520
2016-02-19,33462,33830,33168,33609,4571340
2016-02-22,33536,34933,33241,34933,6539200
2016-02-23,34565,35080,34418,34933,3372310
2016-02-24,34859,35227,34345,34933,2687240
2016-02-25,34418,35448,34197,35301,3878020
2016-02-26,34933,35301,34565,35301,2232640
2016-02-29,35301,36110,35006,35521,2163770
2016-03-01,35521,35595,35006,35301,1401770
2016-03-02,35301,35301,34712,35227,2723620
2016-03-03,34712,35448,34712,35301,3557240
2016-03-04,35374,35374,34859,34933,1266420
2016-03-07,34418,35006,33094,34933,3422110
2016-03-08,34712,35374,34712,34933,1001350
2016-03-09,34639,35301,34639,34859,2133810
2016-03-10,35080,35301,34786,35154,2993040
2016-03-11,35154,36110,35154,35521,1947380
