Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
MSN,158800.0,"154,500-159,900",88630000000000.0,158500.0,"83,700-175,000",7256.85,875100.0,183570000000000.0,"1,200.00(0.76%)",2027984.0,19.71,0.8,81.69%,1180534692.0,28/04/2022
