Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
GAS,111600.0,"112,000-118,000",78990000000000.0,112500.0,"79,800-128,400",4465.48,1786900.0,220300000000000.0,"3,000.00(2.61%)",987095.0,24.68,1.36,33.84%,1913950000.0,01/06/2022
