Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date
SSI,42000.0,"39,850-42,100",7440000000000.0,41800.0,"20,937.1-57,700",2662.07,9691100.0,39630000000000.0,N/A(N/A),9761536.0,16.15,1.58,70.77%,990792938.0,18/04/2022
